mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__max_df,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9881699085235596,0.038286685949839167,0.3877326488494873,0.01951337357279269,0.1,0.9,3,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.3272677734139292,0.34544085294326377,0.30231066331964557,0.30703665382236817,0.32928170655037814,0.322267530009917,0.01575728479114981,33
3.2001631259918213,0.398441078790938,0.8546802997589111,0.048386932306880404,0.1,0.95,3,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.3228791302972677,0.34544085294326377,0.30119137706857,0.30703665382236817,0.32928170655037814,0.32116594413636956,0.015853655592884014,34
0.788152027130127,0.07432493324753703,0.20376505851745605,0.04358171902014838,0.3,0.9,5,"(1, 1)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.3150356136896308,0.31226247761335485,0.2959269135249062,0.23272886458696485,0.3195704553414838,0.2951048649512681,0.032192001230059435,35
2.0897025585174562,0.057054848012416726,0.3957396984100342,0.01317741105765571,0.1,0.9,2,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.2983938754948527,0.32385106861781526,0.2724935890437037,0.2595253146613538,0.3015914189170003,0.29117105334694515,0.02271139373201825,36
0.7222329616546631,0.01591910805741206,0.1742330551147461,0.005672769396290969,0.3,0.95,5,"(1, 1)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.30208723713233065,0.313042948490913,0.296555432934909,0.22602462282817984,0.3025372550984308,0.28804949929695267,0.031467640084153085,37
2.218609666824341,0.033989333980748486,0.43999295234680175,0.03922214353332734,0.1,0.95,2,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.29643539643539646,0.30170246772050796,0.26688422268166845,0.2598652655137645,0.3015914189170003,0.28529575425366754,0.018135682032483943,38
1.6981650352478028,0.07666335300037518,0.3136754989624023,0.13174317774305044,0.3,0.9,3,"(1, 1)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.29123675752979783,0.30199659149195557,0.26435625866274975,0.20859212339670627,0.27265101885132764,0.2677665499865074,0.032433461945422626,39
0.8080893516540527,0.090748277130408,0.17158327102661133,0.00396154075668137,0.3,0.95,3,"(1, 1)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.28974315420001245,0.2924662019221998,0.2581824204819931,0.20575541618978802,0.2733090503551454,0.26389124862982777,0.03157818772167356,40
2.2470436096191406,0.10090468224386598,0.45986042022705076,0.061203289637722376,0.3,0.9,5,"(1, 2)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.2711818211064947,0.2731646256974872,0.25953090063260575,0.22246561703083442,0.26413340021877685,0.2580952729372398,0.018473416162451357,41
1.9038979053497314,0.03501487671883615,0.36759181022644044,0.016612398354884907,0.3,0.95,5,"(1, 2)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.264170381105865,0.26587278506210704,0.25976027167519705,0.2210913368101458,0.2650095801096945,0.2551808709526019,0.017174394270792526,42
2.009423351287842,0.26444814391083354,0.5600977897644043,0.21384872927567464,0.3,0.9,2,"(1, 1)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.26151144165659185,0.278606859546275,0.2469691791923345,0.20599446310685032,0.2588619149301729,0.2503887716864449,0.024389820307844312,43
